FID,Month,Year,Used,ConBog,MarshGrass,Mixedwood,Opendec,BTrail_D,Edge_D,Road_D,Stream_D,Trail_D,Water_D,Ruggedness,E_Density
7329,0,2017,0,0,0.0268456,0,0,6.5419002,5.1700802,6.6605701,6.27777,9.0331202,5.6490402,2,0
7330,0,2017,0,0,0.577181,0,0,5.3619099,4.2207098,6.8927202,5.1700802,9.0134401,0,0,0
7331,0,2017,0,0,0.255034,0,0,5.71207,4.45263,7.26544,5.9945798,8.9470301,5.0172801,1,0
7332,0,2017,0,0,0.422819,0,0,6.7842698,4.1108699,7.56703,5.9716501,8.87749,4.82586,0,0
7333,0,2017,0,0,0.838926,0,0,7.2988701,4.51086,7.6972499,3.77107,8.8048496,4.51086,3,0
7334,0,2017,0,0,0.805369,0,0,7.6384001,4.1108699,7.7223201,4.8542099,8.7293396,5.5503201,0,0
7335,0,2017,0,0,0.194631,0,0,7.8917799,4.7957902,7.7758498,5.9716501,8.6514997,5.3619099,2,
7336,0,2017,0,0,0.496644,0.0738255,0.100671,7.9383602,3.43399,7.77002,4.9064898,8.5708704,3.43399,0,
7337,0,2017,0,0.0536913,0.0134228,0.315436,0,7.8889399,5.2508898,7.7635598,5.7853599,8.4841805,6.0650301,0,
7338,0,2017,0,0,0.187919,0.503356,0,7.7954502,0,7.8189101,6.2825198,8.3961201,5.8888798,0,
7339,0,2017,0,0,0.738255,0.201342,0,7.70471,4.1108699,7.8157001,5.8603802,8.3113298,5.3619099,0,
7340,0,2017,0,0,0.167785,0,0,7.62217,4.5629802,7.8119502,6.19311,8.2214899,5.1985002,3,
7341,0,2017,0,0,0.395973,0.0201342,0,7.6118102,3.43399,7.8597698,5.5959301,8.0565205,4.2207098,4,
7342,0,2017,0,0,0.442953,0.281879,0,7.6041598,3.43399,7.9503002,5.2508898,7.8647699,5.5570998,1,
7343,0,2017,0,0,0.221477,0.268456,0,7.37988,4.1108699,8.0369997,4.7957902,7.6341,4.7957902,1,
7344,0,2017,0,0,0.322148,0.52349,0,7.16748,3.43399,8.14186,6.1114702,7.32652,5.8640299,1,
7345,0,2017,0,0,0.832215,0,0,6.8606,5.0172801,8.2387505,4.45263,6.8378201,4.45263,0,
7346,0,2017,0,0,0.704698,0,0,6.5710101,4.7957902,8.3176498,6.3808098,5.9319801,3.43399,0,
7347,0,2017,0,0,0,0.684564,0,6.6409898,5.8888798,8.40417,6.6671801,4.2207098,6.0426302,2,
7348,0,2017,0,0.516779,0.033557,0.449664,0,6.77672,4.9064898,8.4932499,5.3094902,6.3846798,6.60185,4,
7349,0,2017,0,0.0939597,0.597315,0.308725,0,6.2632599,3.43399,8.3635702,5.71207,7.02847,6.0956998,0,
7350,0,2017,0,0,0.328859,0.597315,0,5.98037,4.1108699,8.2140198,6.80406,7.3319402,4.82586,1,
7351,0,2017,0,0,0.107383,0.892617,0,6.3833899,4.1108699,8.0386496,6.8257599,7.4861398,6.4109201,2,
7352,0,2017,0,0,0.543624,0.456376,0,5.8021202,3.77107,7.8270001,6.8062701,7.1996398,5.8888798,1,
7353,0,2017,0,0,0.348993,0.651007,0,5.7266598,3.43399,7.56109,6.9289699,6.9060001,6.3885102,1,
7354,0,2017,0,0,0,1,0,6.2483101,5.3909101,7.2073698,7.2186198,6.5295701,6.7720098,0,
7355,0,2017,0,0,0.0738255,0.926175,0,5.3619099,4.6928701,6.70575,7.3683701,5.4925199,5.6261301,1,
7356,0,2017,0,0,0,0,0,5.8888798,5.7266598,6.1835999,6.97473,5.8021202,0,0,
7357,0,2017,0,0,0,0,0,6.6531301,6.0001602,5.9025402,6.5557599,6.5976801,0,0,
7358,0,2017,0,0,0.315436,0.583893,0,6.7624602,3.43399,3.43399,6.4937501,7.1486402,5.35186,1,
7359,0,2017,0,0,0.42953,0.463087,0.107383,6.6409898,3.43399,6.29954,6.6245899,7.5225902,5.8021202,0,
7360,0,2017,0,0.228188,0.147651,0.577181,0.0469799,6.43817,4.5629802,6.9921498,6.8819199,7.6409001,6.4769702,1,
7361,0,2017,0,0.0469799,0.0402685,0.912752,0,5.1700802,3.77107,7.3986201,6.75701,7.7936902,6.5611901,1,
7362,0,2017,0,0.201342,0.033557,0.624161,0,4.5629802,5.0172801,7.6989102,6.0426302,7.84306,6.08178,1,
7363,0,2017,0,0,0.355705,0.557047,0,5.3619099,4.1108699,7.9337502,5.0367599,7.9247599,5.0910201,1,
7364,0,2017,0,0,0.355705,0.0402685,0,4.1108699,3.43399,7.99507,5.1399398,8.0328503,5.1700802,1,
7365,0,2017,0,0.0738255,0.208054,0.718121,0,5.4925199,4.1108699,8.0511503,5.6261301,8.1491299,6.0029202,2,
7366,0,2017,0,0.0402685,0.0201342,0.939597,0,6.1855202,5.2121201,8.1335897,5.8923302,8.26688,5.6261301,3,
7367,0,2017,0,0.0805369,0.120805,0.798658,0,6.7446799,3.77107,8.2297802,5.0367599,8.3810997,5.9716501,1,
7368,0,2017,0,0,0.838926,0.127517,0,7.17624,4.5629802,8.1865301,5.3094902,8.48948,4.7957902,1,
7373,0,2017,0,0,0.0469799,0.221477,0,7.2730899,5.0172801,8.0052004,5.3619099,8.5910702,6.41817,1,
7374,0,2017,0,0,0,0.0536913,0,7.29036,5.6082301,7.78442,5.8603802,8.6858597,7.0833602,4,
7375,0,2017,0,0,0.147651,0,0,7.4285798,4.2207098,7.5029898,5.0172801,8.7741899,7.40765,3,
7376,0,2017,0,0,0.114094,0,0,7.6203299,4.6928701,7.1182499,5.8888798,8.8565998,7.4934502,1,
7417,0,2017,0,0,0.114094,0,0,6.1310301,4.51086,5.1985002,3.77107,9.0487299,5.6021199,3,0
7418,0,2017,0,0,0.758389,0,0,3.43399,4.51086,6.3846798,4.82586,8.9814796,4.51086,2,0
7419,0,2017,0,0,0.510067,0,0,6.3596802,0,7.02847,4.51086,8.9103603,4.51086,2,0
7420,0,2017,0,0,0.765101,0,0,6.9921498,0,7.3146901,4.8542099,8.8351002,4.82586,0,0
7421,0,2017,0,0,0.892617,0,0,7.3950601,5.0910201,7.4023199,4.5629802,8.7554998,3.43399,0,0
7422,0,2017,0,0,0.14094,0,0,7.6932402,5.4925199,7.41505,5.2631798,8.6714697,0,0,0
7423,0,2017,0,0,0.704698,0,0,7.9278698,5.2508898,7.5099201,6.4109201,8.5831804,4.7957902,0,
7424,0,2017,0,0,0,0.033557,0.033557,8.1184797,5.4847999,7.48316,5.8183298,8.4912996,5.7500601,0,
7425,0,2017,0,0.0872483,0.0805369,0.677852,0.0536913,8.0840702,4.2207098,7.4716301,6.5883799,8.3961201,6.0722799,0,
7426,0,2017,0,0,0.456376,0.288591,0,7.99828,0,7.5669098,6.9289699,8.2913198,4.1108699,0,
7427,0,2017,0,0,0.436242,0.134228,0,7.9304399,0,7.5416999,6.3910499,8.1845703,4.6928701,6,
7428,0,2017,0,0,0.355705,0,0,7.8769102,3.77107,7.5352001,5.9537301,8.0840702,4.6928701,0,
7429,0,2017,0,0,0.308725,0,0,7.8707099,3.43399,7.6156502,5.8062201,7.9825902,5.8183298,2,
7430,0,2017,0,0,0.275168,0.120805,0,7.80302,3.77107,7.73315,5.8183298,7.7812901,3.43399,0,
7431,0,2017,0,0,0.221477,0.469799,0,7.6535201,3.43399,7.86057,5.35186,7.5081701,5.7071099,0,
7432,0,2017,0,0,0.147651,0,0,7.4854298,4.45263,8.00208,5.6490402,7.14079,5.5434499,0,
7433,0,2017,0,0,0.14094,0.161074,0,7.3188601,4.45263,8.09062,5.5434499,6.5883799,5.6261301,1,
7434,0,2017,0,0,0.0939597,0,0,7.1728101,4.1108699,8.1940804,6.5390801,5.5570998,5.9414201,2,
7435,0,2017,0,0,0,0.228188,0,7.19484,6.3596802,8.3023901,6.6982698,5.4925199,6.55302,2,
7436,0,2017,0,0.255034,0.120805,0.610738,0,7.1884599,4.9064898,8.4095602,5.35186,6.73523,5.2631798,7,
7437,0,2017,0,0,0.597315,0.402685,0,7.0188198,0,8.3576603,5.7266598,7.2511501,5.5570998,1,
7438,0,2017,0,0,0.395973,0.604027,0,6.9005499,0,8.2060299,6.55302,7.56703,6.4906502,0,
7439,0,2017,0,0,0.355705,0.644295,0,6.98138,4.2207098,8.0272598,5.8957601,7.6902299,6.6109099,1,
7440,0,2017,0,0,0.966443,0.033557,0,6.8299799,4.9064898,7.8095102,5.8378801,7.5110002,5.3619099,1,
7441,0,2017,0,0,0.946309,0.0536913,0,6.8057199,5.0367599,7.5309401,6.2648902,7.3017502,5.6261301,1,
7442,0,2017,0,0,0.691275,0.308725,0,6.8062701,3.43399,7.1441698,6.8490901,6.8367801,6.53053,0,
7443,0,2017,0,0,0,1,0,5.8923302,5.9025402,6.5099902,6.99933,6.0029202,6.1289001,1,
7444,0,2017,0,0,0.436242,0.409396,0,5.0367599,3.77107,4.9064898,7.1672101,5.1985002,4.2207098,0,
7445,0,2017,0,0,0.348993,0.61745,0.0067114,6.4748302,4.5629802,5.1399398,6.5875301,6.4416099,5.2121201,0,
7446,0,2017,0,0,0.0469799,0,0,7.1229601,4.8542099,5.3814301,5.7266598,7.1020298,0,0,
7447,0,2017,0,0.483221,0.295302,0.221477,0,7.19484,0,5.8021202,5.0910201,7.3863201,6.0426302,1,
7448,0,2017,0,0.624161,0,0.375839,0,6.92767,5.4357901,6.8362598,6.3404298,7.5449901,6.0956998,1,
7449,0,2017,0,0.0671141,0.268456,0.550336,0,6.5521002,4.1108699,7.3336802,6.9302602,7.5293899,5.1700802,1,
7450,0,2017,0,0,0.42953,0.161074,0,6.0001602,0,7.66435,6.0527101,7.58813,4.1108699,1,
7451,0,2017,0,0,0.241611,0,0,5.8183298,4.2207098,7.9124198,4.6928701,7.7176199,5.6261301,2,
7452,0,2017,0,0,0.61745,0,0,6.1835999,5.2631798,7.9967098,5.9025402,7.8680201,0,0,
7453,0,2017,0,0,0.120805,0.852349,0,5.6261301,4.51086,8.0186501,5.3094902,8.0219097,5.0172801,1,
7454,0,2017,0,0,0.308725,0.691275,0,0,4.1108699,8.0757799,5.0367599,8.1687403,5.4847999,1,
7455,0,2017,0,0,0.449664,0.550336,0,6.2516699,0,8.1223001,4.7957902,8.3046303,5.8378801,2,
7456,0,2017,0,0,0,1,0,6.8857002,5.35186,8.0562401,4.82586,8.4288502,6.4864802,2,
7461,0,2017,0,0,0,0.154362,0,6.7345901,5.5503201,8.0068998,5.2121201,8.5421696,6.8439999,4,
7462,0,2017,0,0.0067114,0.0201342,0.174497,0,6.78369,5.1985002,7.7901602,4.1108699,8.64575,7.2445302,6,
7463,0,2017,0,0.449664,0.181208,0.033557,0,7.0833602,4.5629802,7.51476,5.1399398,8.7407999,7.0915298,1,
7464,0,2017,0,0,0.181208,0.0671141,0,7.3873601,4.6928701,7.1410699,5.8957601,8.8284197,7.0974202,2,
7505,0,2017,0,0,0.0604027,0,0,5.5503201,4.82586,3.43399,4.8542099,9.0242701,6.1136799,1,0
7506,0,2017,0,0,0.362416,0,0,5.4357901,3.43399,6.08178,5.3814301,8.9533901,3.43399,3,0
7507,0,2017,0,0.0671141,0.0134228,0,0,6.7044001,5.0910201,6.8665099,5.7266598,8.87784,5.3814301,4,0
7508,0,2017,0,0,0,0,0,7.2125301,5.3909101,6.8057199,5.7853599,8.7970896,6.0576701,3,0
7509,0,2017,0,0,0.0067114,0.0805369,0,7.5500002,5.2121201,6.9675899,5.3094902,8.7106199,6.44731,1,0
7510,0,2017,0,0,0.409396,0,0,7.7954502,0,6.9719701,6.3985901,8.6179199,4.51086,1,0
7511,0,2017,0,0,0.0201342,0.456376,0,7.9956298,5.0367599,7.1770301,6.8991699,8.5186005,5.6919298,1,
7512,0,2017,0,0.174497,0,0.0536913,0.624161,8.1669998,5.5959301,7.0871501,6.8383298,8.4126101,6.36904,0,
7513,0,2017,0,0,0.114094,0.677852,0,8.2351198,4.1108699,7.0613298,7.04001,8.3006496,5.4925199,1,
7514,0,2017,0,0,0.302013,0.248322,0,8.1717701,0,7.25633,6.8723502,8.1845703,4.7957902,1,
7515,0,2017,0,0,0.255034,0.0604027,0,8.1171598,4.1108699,7.1672101,5.9191098,8.0521498,5.0367599,4,
7516,0,2017,0,0,0.483221,0,0,8.0805902,3.43399,7.1533499,5.0367599,7.91681,5.5570998,1,
7517,0,2017,0,0,0.308725,0.0671141,0,7.9562502,3.43399,7.31249,4.6928701,7.7936101,5.9319801,2,
7518,0,2017,0,0,0.275168,0.214765,0,7.7446799,3.43399,7.4712,4.7957902,7.6449399,6.2934198,1,
7519,0,2017,0,0,0.416107,0.167785,0,7.4960999,4.1108699,7.67065,3.43399,7.40516,6.0029202,3,
7520,0,2017,0,0.033557,0.409396,0.167785,0,7.2219901,0,7.8011398,3.43399,7.00529,4.82586,1,
7521,0,2017,0,0,0.610738,0.0402685,0,7.0097198,4.1108699,7.9282799,0,6.23809,5.0910201,1,
7522,0,2017,0,0,0.0671141,0,0,6.8123102,3.43399,8.06637,6.3473902,4.1108699,3.77107,0,
7523,0,2017,0,0,0,0,0,6.8894601,5.9716501,8.20226,6.9167299,6.3145299,6.0650301,2,
7524,0,2017,0,0.0872483,0.0536913,0.154362,0,7.0656099,5.0172801,8.3303699,6.4047999,6.94803,5.6021199,10,
7525,0,2017,0,0,0.0872483,0,0,7.2627902,5.3619099,8.3713398,6.32621,7.3606,0,0,
7526,0,2017,0,0,0.973154,0.0268456,0,7.3728299,4.9064898,8.2244701,5.8301501,7.6667199,5.6919298,0,
7527,0,2017,0,0,0.765101,0.234899,0,7.2886801,3.43399,8.0534296,4.7957902,7.8843699,5.7361498,3,
7528,0,2017,0,0,0.832215,0.134228,0,6.8490901,4.7957902,7.8494,5.0172801,7.7276702,5.1985002,1,
7529,0,2017,0,0,0.738255,0,0,6.3808098,5.8603802,7.59865,4.82586,7.4587898,4.1108699,0,
7530,0,2017,0,0,0.590604,0.409396,0,6.56389,0,7.2808399,6.3070898,7.1331,6.0451698,1,
7531,0,2017,0,0,0.033557,0.966443,0,6.65835,5.0172801,6.8852301,6.2415199,6.8023901,6.3362002,1,
7532,0,2017,0,0,0.489933,0.315436,0,6.6222,4.1108699,6.5611901,6.82096,6.6605701,0,4,
7533,0,2017,0,0,0.657718,0.342282,0,6.8880501,4.5629802,6.5943198,6.55302,6.8927202,5.7853599,1,
7534,0,2017,0,0,0.308725,0.637584,0,7.27353,4.2207098,5.0910201,5.4357901,6.8383298,5.6021199,2,
7535,0,2017,0,0,0.288591,0.711409,0,7.5327501,0,6.0375199,5.0910201,6.9675899,6.12675,0,
7536,0,2017,0,0,0.275168,0.724832,0,7.3245602,3.77107,6.9100499,5.98037,7.1634402,5.5570998,2,
7537,0,2017,0,0,0.241611,0.422819,0,7.09866,3.43399,7.3765502,6.9005499,7.14079,4.8542099,1,
7538,0,2017,0,0,0.0201342,0.234899,0,6.8766799,4.9064898,7.6944499,6.5566702,7.2607999,6.2516699,0,
7539,0,2017,0,0,0.241611,0.751678,0,6.8230901,3.43399,7.77107,5.9025402,7.4758401,5.7071099,2,
7540,0,2017,0,0,0,0,0,6.9285402,5.6546102,7.7711501,6.32621,7.69771,0,0,
7541,0,2017,0,0,0.456376,0.375839,0,6.3473902,3.43399,7.8051901,5.4925199,7.9019299,4.7957902,5,
7542,0,2017,0,0,0.268456,0.718121,0,0,3.43399,7.8902702,5.1700802,8.08214,4.82586,2,
7543,0,2017,0,0,0.0134228,0.986577,0,5.6919298,5.0910201,7.95192,5.1985002,8.2400398,5.6970401,2,
7544,0,2017,0,0,0.107383,0.187919,0,6.0375199,4.7957902,7.8563399,5.0172801,8.3792105,5.8378801,1,
7549,0,2017,0,0,0.0536913,0,0,5.4847999,4.5629802,7.8021898,4.9064898,8.5029898,6.7979202,1,
7550,0,2017,0,0,0.100671,0.0872483,0,5.8603802,4.5629802,7.7495499,5.8183298,8.6141396,6.94803,2,
7551,0,2017,0,0,0.516779,0.134228,0,6.6455798,0,7.4523101,4.45263,8.7148104,6.4484401,1,
7552,0,2017,0,0.0671141,0.0671141,0.771812,0,7.0451698,4.8542099,7.03058,5.9319801,8.8067102,6.46945,1,
7553,3,2017,1,0,0.0201342,0.979866,0,7.6212001,5.0172801,5.8888798,5.6490402,6.8112102,5.6261301,2,
7580,0,2017,0,0.221477,0.0872483,0.268456,0,7.3257399,4.6928701,7.4096298,6.29496,7.1410699,6.6758499,1,
7581,0,2017,0,0.738255,0,0.261745,0,6.87572,5.4847999,7.5669098,5.7071099,6.7905798,6.1640301,1,
7582,0,2017,0,0.0469799,0.328859,0.33557,0,6.28722,3.43399,7.75702,5.6021199,5.7500601,4.2207098,5,
7583,0,2017,0,0,0.033557,0,0,5.7810798,5.0172801,7.9421201,6.2363701,5.2631798,6.0426302,1,
7584,0,2017,0,0,0.0067114,0,0,6.0527101,4.6928701,8.1105003,6.2363701,6.59516,5.0172801,1,
7585,0,2017,0,0.120805,0.174497,0.671141,0,6.4650998,4.45263,8.2608805,6.41817,7.1728101,6.10252,2,
7586,0,2017,0,0,1,0,0,6.78369,6.0426302,8.3797503,5.8957601,7.5357099,5.4357901,0,
7587,0,2017,0,0,1,0,0,6.9719701,6.46945,8.2457399,4.51086,7.7743402,5.7853599,0,
7588,0,2017,0,0,1,0,0,7.1182499,5.5434499,8.0966702,3.77107,7.9770999,6.2648902,1,
7589,0,2017,0,0,1,0,0,6.5815101,5.6546102,7.9320102,5.35186,7.8494701,5.3619099,0,
7590,0,2017,0,0,0.684564,0.315436,0,4.82586,4.2207098,7.7327199,5.1985002,7.65027,5.9025402,1,
7591,0,2017,0,0,0.711409,0.288591,0,5.2631798,4.51086,7.5097899,0,7.4472899,6.42414,2,
7592,0,2017,0,0.0067114,0.422819,0.355705,0.214765,5.7680202,0,7.2976398,5.0367599,7.2876301,6.4047999,1,
7593,0,2017,0,0,0.134228,0.805369,0,6.3910499,4.5629802,7.1399398,6.1539502,7.10325,5.0367599,0,
7594,0,2017,0,0,0.758389,0.241611,0,6.9492698,4.1108699,6.4947801,6.1758699,6.5295701,5.9414201,0,
7595,0,2017,0,0,0.852349,0,0,7.3420601,4.45263,4.2207098,4.2207098,5.8183298,5.2508898,0,
7596,0,2017,0,0,0.919463,0.0604027,0,7.5162301,4.6928701,6.08178,3.43399,6.4109201,5.2631798,0,
7597,0,2017,0,0,0.422819,0.536913,0,7.3323302,0,6.9345498,5.1399398,6.5390801,5.0172801,1,
7598,0,2017,0,0.033557,0,0.0469799,0,7.0890298,5.2631798,7.3863201,6.0426302,6.49786,5.8957601,4,
7599,0,2017,0,0.0872483,0.100671,0.14094,0,6.8320799,4.2207098,7.47685,6.2632599,6.8236299,6.7557902,2,
7600,0,2017,0,0,0.174497,0.825503,0,6.1289001,0,7.4793,6.78369,7.2193398,6.10252,2,
7601,0,2017,0,0,0.127517,0,0,6.0426302,5.2121201,7.4794402,6.3998399,7.54737,0,0,
7602,0,2017,0,0,0.275168,0.416107,0,6.4047999,3.43399,7.5389099,3.43399,7.80721,4.1108699,5,
7603,0,2017,0,0,0,1,0,6.21521,5.3619099,7.6761999,4.7957902,8.0180197,6.4650998,5,
7604,0,2017,0,0,0.0134228,0.986577,0,4.9064898,5.0367599,7.7614498,5.6261301,8.1941099,5.9716501,1,
7605,0,2017,0,0,0.154362,0.738255,0,5.0172801,4.51086,7.61445,5.3909101,8.3448296,6.1519098,1,
7610,0,2017,0,0,0,0,0,5.7810798,5.4925199,7.5233798,4.6928701,8.4763699,6.8490901,1,
7611,0,2017,0,0.0067114,0.147651,0.268456,0,3.43399,3.43399,7.51262,3.43399,8.5929298,6.2761798,1,
7612,0,2017,0,0,0.302013,0.0067114,0,5.7071099,4.7957902,7.4664998,5.0367599,8.6975403,5.6021199,3,
7613,0,2017,0,0,0.14094,0.0939597,0,6.55302,4.51086,7.0629802,5.8021202,8.7923803,5.7071099,2,
7640,0,2017,0,0.0536913,0.0067114,0.389262,0,7.2750401,5.1399398,7.00529,6.8766799,6.6455798,5.6970401,0,
7641,0,2017,0,0.42953,0,0.57047,0,6.7402902,5.3814301,7.3074498,6.2761798,6.1835999,6.7294698,1,
7642,0,2017,0,0.255034,0.33557,0.409396,0,5.5503201,3.77107,7.5950198,4.7957902,5.4847999,6.3070898,1,
7643,0,2017,0,0,0.946309,0.0268456,0,5.1700802,4.9064898,7.8360801,4.1108699,5.8640299,6.5566702,1,
7644,0,2017,0,0,0.651007,0,0,4.82586,3.43399,8.0371399,3.43399,6.8445101,6.4518099,0,
7645,0,2017,0,0,0.590604,0.409396,0,4.6928701,3.43399,8.2076397,3.43399,7.3336802,6.7151098,1,
7646,0,2017,0,0,1,0,0,5.8923302,5.8301501,8.2945299,5.4608898,7.6349502,6.5493398,0,
7647,0,2017,0,0,1,0,0,6.1778102,5.6082301,8.1851997,4.45263,7.87431,6.4035602,0,
7648,0,2017,0,0,1,0,0,6.5390801,5.2631798,8.0132599,4.2207098,8.0706596,6.7934198,0,
7649,0,2017,0,0,0.557047,0.442953,0,6.3808098,3.43399,7.8118801,5.3094902,7.98946,6.1640301,0,
7650,0,2017,0,0.0268456,0.0671141,0.711409,0,5.35186,4.51086,7.5745602,5.8021202,7.8442402,6.2005801,3,
7651,0,2017,0,0,0.0201342,0.979866,0,4.7957902,3.77107,7.3042002,6.2632599,7.6626601,6.8766799,3,
7652,0,2017,0,0,0.0805369,0.214765,0,5.0172801,4.1108699,7.0560002,5.71207,7.3530798,6.4518099,2,
7653,0,2017,0,0,0.167785,0.127517,0.671141,5.3094902,3.77107,6.9917698,0,6.9285402,5.0910201,0,
7654,0,2017,0,0,0.389262,0.449664,0.14094,6.6591001,3.43399,6.5710101,5.0367599,6.2632599,5.0910201,1,
7655,0,2017,0,0,0.127517,0,0,7.2205501,5.0172801,5.2631798,5.1985002,4.1108699,5.3619099,1,
7656,0,2017,0,0,0.187919,0,0,7.2522802,4.1108699,5.8062201,6.4109201,4.7957902,5.0172801,0,
7657,0,2017,0,0,0.0671141,0,0,6.9073501,4.7957902,6.8367801,5.8021202,4.5629802,0,0,
7658,0,2017,0,0.161074,0.590604,0.181208,0,6.5237799,0,7.03966,4.6928701,4.45263,5.0172801,1,
7659,0,2017,0,0.0939597,0.422819,0.483221,0,6.1758699,0,7.0656099,5.0172801,6.3305202,6.5149598,2,
7660,0,2017,0,0,0.033557,0.966443,0,5.3619099,4.45263,7.0656099,6.5883799,7.0482402,6.2648902,1,
7661,0,2017,0,0,0.536913,0.369128,0,5.0367599,4.1108699,7.0659399,6.0650301,7.46591,4.9064898,2,
7662,0,2017,0,0,0.0201342,0.979866,0,5.6261301,5.2121201,7.1928101,6.19311,7.7603798,5.4925199,0,
7663,0,2017,0,0.604027,0,0.395973,0,6.7720098,5.9191098,7.4375501,6.4518099,7.9878001,6.3362002,2,
7664,0,2017,0,0,0,0.107383,0,6.5840902,5.8183298,7.5588899,6.5295701,8.1730604,6.8611002,1,
7665,0,2017,0,0,0.033557,0,0,6.5883799,4.8542099,7.3182602,5.4357901,8.3293505,6.65835,0,
7671,0,2017,0,0,0,0,0,6.7459302,5.6261301,7.1390901,5.0172801,8.4645004,5.8957601,2,
7672,0,2017,0,0,0.255034,0,0,6.2346401,0,7.1155801,5.1985002,8.58356,5.1399398,1,
7673,0,2017,0,0,0,0.0536913,0,4.82586,5.4608898,7.1229601,5.7071099,8.68995,5.6261301,1,
7674,0,2017,0,0.0402685,0.483221,0.47651,0,5.6261301,0,7.2073698,4.51086,8.7326899,6.5099902,4,
7675,0,2017,0,0,0.0201342,0.489933,0,6.4947801,5.0367599,6.7642698,6.0650301,8.6683502,6.9871802,0,
7702,0,2017,0,0,0,0.0469799,0,7.1825199,5.2631798,6.4769702,6.0576701,5.6261301,5.5434499,0,
7703,0,2017,0,0.0201342,0.0067114,0.718121,0,6.8684602,5.0172801,7.0871501,6.0138202,3.77107,6.68648,1,
7704,0,2017,0,0,0.120805,0.879195,0,6.55302,4.6928701,7.48316,6.3070898,5.5503201,6.75701,2,
7705,0,2017,0,0,0.456376,0.52349,0,6.5295701,0,7.77002,4.5629802,6.2761798,6.0451698,4,
7706,0,2017,0,0,0.483221,0,0,5.6261301,0,7.9939399,5.8957601,6.9442801,4.2207098,1,
7707,0,2017,0,0,0.127517,0.174497,0,4.7957902,4.45263,8.17731,5.1399398,7.3833799,6.1114702,0,
7708,0,2017,0,0.0067114,0.456376,0.536913,0,4.2207098,0,8.1357603,5.4847999,7.6943598,5.71207,0,
7709,0,2017,0,0,0.47651,0.302013,0,0,0,8.1120396,4.1108699,7.9332299,3.77107,0,
7710,0,2017,0,0.0671141,0.268456,0.268456,0,5.5959301,4.1108699,7.9591198,6.0001602,8.1266804,6.4484401,2,
7711,0,2017,0,0,0.114094,0.194631,0,3.77107,3.43399,7.72855,5.7071099,8.0836401,5.6261301,4,
7712,0,2017,0,0,0.0805369,0,0,3.77107,4.82586,7.4328499,4.51086,7.8789101,5.6919298,4,
7713,0,2017,0,0,0,0.651007,0,6.2363701,5.9059,7.02847,5.9687099,7.6212001,6.0576701,2,
7714,0,2017,0,0,0.0201342,0.959732,0,5.9716501,3.43399,6.45961,6.4906502,7.2730899,6.5237799,8,
7715,0,2017,0,0,0.288591,0.187919,0.52349,5.0172801,3.43399,6.20612,5.2508898,6.7345901,6.0426302,1,
7716,0,2017,0,0.0067114,0.590604,0.0134228,0.0402685,6.5883799,5.0172801,6.3130498,0,5.4847999,3.43399,0,
7717,0,2017,0,0,0,0.610738,0,7.1884599,5.5149899,5.0367599,5.9716501,5.5570998,5.9716501,1,
7718,0,2017,0,0,0.214765,0,0,7.0417299,0,5.9025402,6.4109201,5.9687099,5.6082301,0,
7719,0,2017,0,0,0.0134228,0,0,6.3596802,5.3619099,6.2934198,5.3619099,6.1758699,0,0,
7720,0,2017,0,0,0.0134228,0.986577,0,5.2631798,5.0367599,6.2934198,5.8021202,4.1108699,5.4357901,2,
7721,0,2017,0,0,0.114094,0.885906,0,4.51086,0,6.3473902,6.55302,6.4650998,6.5557599,0,
7722,0,2017,0,0,0.241611,0.758389,0,4.9064898,0,6.3473902,6.60185,7.0949502,6.14574,1,
7723,0,2017,0,0,0.456376,0,0,5.98037,5.35186,6.3487701,5.2631798,7.4867101,0,0,
7724,0,2017,0,0,0.765101,0.208054,0,6.5710101,4.5629802,6.7459302,6.0138202,7.7720299,3.43399,1,
7725,0,2017,0,0.308725,0.302013,0.389262,0,6.9966998,3.77107,7.21278,6.3596802,7.9952202,5.8378801,1,
7726,0,2017,0,0,0,0.0402685,0,7.18718,5.7810798,7.3779502,5.6919298,8.1781902,6.7979202,2,
7727,0,2017,0,0,0.0536913,0,0,7.1884599,5.0367599,6.9802198,4.45263,8.3331099,6.3487701,1,
7732,0,2017,0,0,0.402685,0,0,7.17624,3.43399,6.5314898,0,8.4673796,3.77107,3,
7733,0,2017,0,0,0.288591,0,0,6.8645501,3.43399,6.44731,4.51086,8.5858297,6.0650301,5,
7734,0,2017,0,0,0,0,0,6.29496,5.9687099,6.4748302,6.2632599,8.6917801,6.3174801,2,
7735,0,2017,0,0.0067114,0.52349,0.469799,0,5.1700802,3.43399,6.70575,4.1108699,8.66084,6.9554501,3,
7749,0,2017,0,0.120805,0.610738,0.214765,0,6.7197199,3.43399,6.2934198,3.77107,5.4357901,6.68648,1,
7750,0,2017,0,0.348993,0.530201,0.120805,0,6.14781,3.43399,7.02598,0,6.2632599,6.6635199,1,
7751,0,2017,0,0,0.832215,0.161074,0,4.9064898,4.6928701,7.4503398,3.77107,6.70575,5.7071099,0,
7752,0,2017,0,0,0.0939597,0.892617,0,5.0910201,4.7957902,7.7484598,6.4484401,6.9285402,6.0001602,0,
7753,0,2017,0,0,0.100671,0.0939597,0,3.43399,3.43399,7.9781599,5.71207,7.2298498,5.6021199,1,
